Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,Embedded_text_1,links,links_title,conteo_links,hashtags,conteo_hashtags,menciones,conteo_menciones,emojis,conteo_emojis,RT,conteo_RT,sentiment,sentiment_score,processed_text,Distribución de temas,Tema más probable
636,Carlos Eduardo Noguera,@cnoguera20,2021-12-12T17:18:30.000Z,"Carlos Eduardo Noguera
@CNOGUERA20
·
12 dic.","@DaviPlata
 @Davivienda
 tengo mi daviplata bloqueado al ingresar dice daviplata inválido escribo a la línea de atención de WhatsApp de daviplata nadie contesta he tenido muchos problema con esta apps nesecito un solución",,,,,[],https://twitter.com/CNOGUERA20/status/1470080633657602052,@DaviPlata @Davivienda tengo mi daviplata bloqueado al ingresar dice daviplata inválido escribo a la línea de atención de WhatsApp de daviplata nadie contesta he tenido muchos problema con esta apps nesecito un solución,[],,0,[],0,"['@daviplata', '@davivienda']",2,[],0,[],0,1 star,0.8296816349029541,"['daviplata', 'daviviendo', 'tener', 'daviplata', 'bloqueado', 'ingresar', 'decir', 'daviplata', 'inválido', 'escribir', 'línea', 'atención', 'whatsapp', 'daviplata', 'nadie', 'contesta', 'haber', 'tener', 'problema', 'apps', 'nesecito', 'solución']","([(1, 0.7680931), (2, 0.22140406)], [(18, [1]), (21, [2]), (38, [1]), (39, [1]), (41, [1]), (42, [1]), (81, [1]), (126, [1, 2]), (127, [1]), (133, [2, 1]), (199, [1]), (229, [1]), (879, [2]), (888, [1]), (1314, [1]), (2394, [1]), (3209, [2, 1]), (3258, [2, 1])], [(18, [(1, 1.999956)]), (21, [(2, 0.9989965)]), (38, [(1, 0.9999557)]), (39, [(1, 0.99992937)]), (41, [(1, 0.9999735)]), (42, [(1, 0.99972206)]), (81, [(1, 3.9998288)]), (126, [(1, 0.98042494), (2, 0.019510841)]), (127, [(1, 0.9978268)]), (133, [(1, 0.042530227), (2, 0.9568889)]), (199, [(1, 0.9999002)]), (229, [(1, 0.9999085)]), (879, [(2, 0.99774665)]), (888, [(1, 0.9994361)]), (1314, [(1, 0.99521005)]), (2394, [(1, 0.9979212)]), (3209, [(1, 0.05272014), (2, 0.94461036)]), (3258, [(1, 0.10726011), (2, 0.8867453)])])",1
637,Edison Mejia,@edimejia1979,2021-12-12T04:30:25.000Z,"Edison Mejia
@Edimejia1979
·
11 dic.","@CaracolNoticias_
 Hablando de criptomonedas no se han enterado que 
@cz_binance
 tiene bloqueadas más de 500 cuentas en Colombia sin argumentos y violando el debido proceso de todos estos usuarios? y que este exchange  está dentro del piloto en Colombia trabajando con 
@Davivienda
1
1",,,1,1,[],https://twitter.com/Edimejia1979/status/1469887340969611264,@CaracolNoticias_ Hablando de criptomonedas no se han enterado que  @cz_binance tiene bloqueadas más de 500 cuentas en Colombia sin argumentos y violando el debido proceso de todos estos usuarios? y que este exchange  está dentro del piloto en Colombia trabajando con  @Davivienda  ,[],,0,[],0,"['@caracolnoticias_', '@cz_binance', '@davivienda']",3,[],0,[],0,1 star,0.7356535792350769,"['caracolnoticia', 'hablar', 'criptomoneda', 'haber', 'enterar', 'czbinance', 'tener', 'bloqueado', 'cuenta', 'colombia', 'argumento', 'violar', 'debido', 'proceso', 'usuario', 'exchange', 'dentro', 'piloto', 'colombia', 'trabajar', 'davivienda11']","([(0, 0.299931), (1, 0.566266), (2, 0.010003072), (3, 0.12379997)], [(18, [1]), (41, [1]), (50, [1]), (117, [1]), (285, [1, 3]), (338, [1]), (643, [3, 0, 1]), (709, [1]), (888, [1]), (1048, [0]), (1234, [3, 0, 1]), (1487, [0, 1]), (2563, [0]), (2624, [1, 0]), (2874, [1, 0]), (3259, [0, 1, 3]), (3260, [0, 1, 3]), (3261, [1]), (3262, [0, 1, 3]), (3263, [0, 1, 3])], [(18, [(1, 0.99985754)]), (41, [(1, 0.9998312)]), (50, [(1, 0.9998164)]), (117, [(1, 0.9970987)]), (285, [(1, 1.6506308), (3, 0.34729254)]), (338, [(1, 0.99833494)]), (643, [(0, 0.01947976), (1, 0.01591539), (3, 0.96251637)]), (709, [(1, 0.99452305)]), (888, [(1, 0.996639)]), (1048, [(0, 0.99884367)]), (1234, [(0, 0.014056871), (1, 0.010308506), (3, 0.97419256)]), (1487, [(0, 0.9584404), (1, 0.028539745)]), (2563, [(0, 0.9914887)]), (2624, [(0, 0.47146964), (1, 0.5263617)]), (2874, [(0, 0.0176244), (1, 0.97337943)]), (3259, [(0, 0.63671196), (1, 0.26212642), (3, 0.08653144)]), (3260, [(0, 0.67407066), (1, 0.2471532), (3, 0.071884274)]), (3261, [(1, 0.988501)]), (3262, [(0, 0.67407066), (1, 0.2471532), (3, 0.071884274)]), (3263, [(0, 0.9112441), (1, 0.065736204), (3, 0.018782802)])])",1
638,Edison Mejia,@edimejia1979,2021-12-12T01:39:11.000Z,"Edison Mejia
@Edimejia1979
·
11 dic.","En respuesta a 
@NoticiasRCN
Y que tal si hacen una nota con los más de 500 usuarios de 
@cz_binance
 que tenemos las cuentas congeladas hace meses y no podemos acceder a nuestro dinero? Aprovechando que 
@cz_binance
 ya está en el piloto con 
@Davivienda
 en Colombia, cuántas personas más se verán afectadas?
1
3
2",,1.0,3,2,[],https://twitter.com/Edimejia1979/status/1469844248388419595,"En respuesta a  @NoticiasRCN Y que tal si hacen una nota con los más de 500 usuarios de  @cz_binance que tenemos las cuentas congeladas hace meses y no podemos acceder a nuestro dinero? Aprovechando que  @cz_binance ya está en el piloto con  @Davivienda en Colombia, cuántas personas más se verán afectadas?   ",[],,0,[],0,"['@noticiasrcn', '@cz_binance', '@cz_binance', '@davivienda']",4,[],0,[],0,1 star,0.7380368113517761,"['respuesta', 'noticiasrcny', 'hacer', 'nota', 'usuario', 'czbinance', 'tener', 'cuenta', 'congelado', 'hacer', 'poder', 'acceder', 'dinero', 'aprovechar', 'czbinance', 'piloto', 'davivienda', 'colombia', 'cuántos', 'persona', 'afectadas132']","([(1, 0.97900933)], [(7, [1]), (18, [1]), (45, [1]), (50, [1]), (55, [1]), (178, [1]), (238, [1]), (245, [1]), (285, [1]), (338, [1]), (397, [1]), (924, [1]), (1728, [1]), (2624, [1]), (3261, [1]), (3264, [1]), (3265, [1]), (3266, [1]), (3267, [1])], [(7, [(1, 0.9999944)]), (18, [(1, 0.99999434)]), (45, [(1, 0.9997872)]), (50, [(1, 0.9999923)]), (55, [(1, 1.9999887)]), (178, [(1, 0.999403)]), (238, [(1, 0.99998534)]), (245, [(1, 0.99974114)]), (285, [(1, 0.9999422)]), (338, [(1, 0.9999279)]), (397, [(1, 0.9999445)]), (924, [(1, 0.9973406)]), (1728, [(1, 0.9947652)]), (2624, [(1, 0.9996695)]), (3261, [(1, 1.9993228)]), (3264, [(1, 0.9910579)]), (3265, [(1, 0.99821156)]), (3266, [(1, 0.9910579)]), (3267, [(1, 0.9910579)])])",1
639,Juan. Manuel,@juanma7725,2021-12-12T03:45:46.000Z,"Juan. Manuel
@Juanma7725
·
11 dic.","Respondiendo a 
@AlexMesa17
 @Edimejia1979
 y 3 más
Ya es hora de alguien. Nos tenga en cuenta y se sepan del atropello q están cometiendo  
@binance
  @BinanceHelpDesk
  @cz_binance
  con nosotros  para q los bancos no permitan q una empresa q no cuida sus clientes y vulnera nuestras leyes entre al pais
3
2
1",,3.0,2,1,[],https://twitter.com/Juanma7725/status/1469876102466351113,Respondiendo a  @AlexMesa17 @Edimejia1979 y 3 más Ya es hora de alguien. Nos tenga en cuenta y se sepan del atropello q están cometiendo   @binance @BinanceHelpDesk @cz_binance con nosotros  para q los bancos no permitan q una empresa q no cuida sus clientes y vulnera nuestras leyes entre al pais   ,[],,0,[],0,"['@alexmesa17', '@edimejia1979', '@binance', '@binancehelpdesk', '@cz_binance']",5,[],0,[],0,1 star,0.8571596741676331,"['responder', 'alexmesa17', 'edimejia1979', 'másya', 'hora', 'alguien', 'tener', 'cuenta', 'saber', 'atropello', 'cometer', 'binance', 'binancehelpdesk', 'czbinance', 'banco', 'permitir', 'empresa', 'cuidar', 'cliente', 'vulnerar', 'pais321']","([(0, 0.08077493), (1, 0.5505324), (3, 0.3587373)], [(18, [1]), (23, [1, 0]), (50, [1]), (103, [3]), (154, [0]), (188, [1]), (212, [1]), (517, [1]), (689, [1]), (769, [1]), (1099, [1, 3]), (1543, [3, 1, 0]), (1719, [3, 0]), (2018, [3, 1, 0]), (3243, [3, 1, 0]), (3261, [1, 3]), (3268, [3]), (3269, [3, 0, 1]), (3270, [3]), (3271, [3, 1, 0]), (3272, [1, 3])], [(18, [(1, 0.9998512)]), (23, [(0, 0.057581168), (1, 0.9364795)]), (50, [(1, 0.9998)]), (103, [(3, 0.99987775)]), (154, [(0, 0.9890636)]), (188, [(1, 0.99924856)]), (212, [(1, 0.9992951)]), (517, [(1, 0.99923444)]), (689, [(1, 0.99741584)]), (769, [(1, 0.9967085)]), (1099, [(1, 0.9533419), (3, 0.043945685)]), (1543, [(0, 0.0154863745), (1, 0.36153874), (3, 0.6146349)]), (1719, [(0, 0.041669685), (3, 0.9571059)]), (2018, [(0, 0.014341728), (1, 0.399583), (3, 0.5783172)]), (3243, [(0, 0.011758685), (1, 0.087060906), (3, 0.8964139)]), (3261, [(1, 0.9811996), (3, 0.016910575)]), (3268, [(3, 0.9913172)]), (3269, [(0, 0.45206735), (1, 0.057923175), (3, 0.4880771)]), (3270, [(3, 0.9974687)]), (3271, [(0, 0.03900146), (1, 0.21881032), (3, 0.729332)]), (3272, [(1, 0.6665156), (3, 0.32524246)])])",1
640,Juan. Manuel,@juanma7725,2021-12-12T03:38:18.000Z,"Juan. Manuel
@Juanma7725
·
11 dic.","Respondiendo a 
@Edimejia1979
 @NoticiasRCN
 y 2 más
Yo tengo 4 meses y solo me.piden paciencia. Y  q paciencia puede tener uno cuando ve su patrimonio perdido sin respuesta clara y sin un sitio donde alguien le resuelva o le diga cómo hacer para resolver el problema.  Esto es secuestro de fondos
1
3",,,1,3,[],https://twitter.com/Juanma7725/status/1469874224986738689,Respondiendo a  @Edimejia1979 @NoticiasRCN y 2 más Yo tengo 4 meses y solo me.piden paciencia. Y  q paciencia puede tener uno cuando ve su patrimonio perdido sin respuesta clara y sin un sitio donde alguien le resuelva o le diga cómo hacer para resolver el problema.  Esto es secuestro de fondos  ,[],,0,[],0,"['@edimejia1979', '@noticiasrcn']",2,[],0,[],0,1 star,0.792523205280304,"['responder', 'edimejia1979_noticiasrcn', 'másyo', 'tener', 'solo', 'mepidir', 'paciencia', 'paciencia', 'poder', 'tener', 'patrimonio', 'perdido', 'respuesta', 'claro', 'sitio', 'alguien', 'resolver', 'decir', 'cómo', 'hacer', 'resolver', 'problema', 'secuestro', 'fondos13']","([(1, 0.6389827), (2, 0.101237744), (3, 0.25500077)], [(18, [1]), (39, [1]), (45, [1, 2]), (55, [1]), (76, [1]), (103, [3]), (178, [1, 2]), (185, [1, 3]), (199, [1]), (371, [1, 3]), (733, [1, 3]), (769, [1]), (912, [2]), (941, [1]), (1860, [1]), (3223, [3]), (3225, [3]), (3273, [3, 1, 2]), (3274, [3, 1, 2]), (3275, [3, 1]), (3276, [3, 1])], [(18, [(1, 1.9998281)]), (39, [(1, 0.99974364)]), (45, [(1, 0.93139565), (2, 0.068472415)]), (55, [(1, 0.9999047)]), (76, [(1, 0.99956536)]), (103, [(3, 0.9998216)]), (178, [(1, 0.82474583), (2, 0.17520642)]), (185, [(1, 1.9372208), (3, 0.051884733)]), (199, [(1, 0.9996431)]), (371, [(1, 0.83673126), (3, 0.16311745)]), (733, [(1, 0.97570366), (3, 0.019503227)]), (769, [(1, 0.99806386)]), (912, [(2, 1.9844118)]), (941, [(1, 0.989919)]), (1860, [(1, 0.9968094)]), (3223, [(3, 0.99351084)]), (3225, [(3, 0.99052244)]), (3273, [(1, 0.45878893), (2, 0.019776165), (3, 0.5052676)]), (3274, [(1, 0.45878893), (2, 0.019776165), (3, 0.5052676)]), (3275, [(1, 0.04671368), (3, 0.9464879)]), (3276, [(1, 0.021847967), (3, 0.975137)])])",1
641,Henry,@henryloz23,2021-12-12T11:20:22.000Z,"Henry
@henryloz23
·
12 dic.","En respuesta a 
@Ivanteacher69
 y 
@petrogustavo
 dijo la verdad. Ahora se viene la horda de petrobelievers a quebrar a Panaca así como quebraron al grupo aval, Davivienda, Mario Hernández, etc.. De verdad son patéticos esos mamertos",🤣 🤣 🤣,,,,[],https://twitter.com/henryloz23/status/1469990504431603716,"En respuesta a  @Ivanteacher69 y  @petrogustavo dijo la verdad. Ahora se viene la horda de petrobelievers a quebrar a Panaca así como quebraron al grupo aval, Davivienda, Mario Hernández, etc.. De verdad son patéticos esos mamertos",[],,0,[],0,"['@ivanteacher69', '@petrogustavo']",2,[],0,[],0,1 star,0.8300979733467102,"['respuesta', 'ivanteacher69', 'petrogustavo', 'decir', 'verdad', 'ahora', 'venir', 'horda', 'petrobelievers', 'quebrar', 'panaca', 'quebrar', 'grupo', 'aval', 'davivienda', 'mario', 'hernández', 'verdad', 'patéticos', 'mamerto']","([(0, 0.69986284), (1, 0.28384885), (2, 0.010457393)], [(7, [1, 0]), (39, [1, 0]), (139, [0]), (156, [0]), (178, [0, 1]), (236, [1]), (504, [1, 0]), (637, [0]), (757, [0]), (1587, [1, 0]), (3227, [0]), (3231, [0]), (3277, [0, 1]), (3278, [0, 1]), (3279, [0]), (3280, [0, 1]), (3281, [0, 1]), (3282, [0, 1])], [(7, [(0, 0.48937902), (1, 0.5106152)]), (39, [(0, 0.11275836), (1, 0.887183)]), (139, [(0, 0.99920726)]), (156, [(0, 0.999532)]), (178, [(0, 0.75492555), (1, 0.24452238)]), (236, [(1, 0.9948328)]), (504, [(0, 0.022597577), (1, 1.9765183)]), (637, [(0, 0.9994675)]), (757, [(0, 0.9974445)]), (1587, [(0, 0.114749685), (1, 0.8816974)]), (3227, [(0, 0.9916983)]), (3231, [(0, 1.9898778)]), (3277, [(0, 0.9771871), (1, 0.018160611)]), (3278, [(0, 0.9771871), (1, 0.018160611)]), (3279, [(0, 0.9990433)]), (3280, [(0, 0.9771871), (1, 0.018160611)]), (3281, [(0, 0.9771871), (1, 0.018160611)]), (3282, [(0, 0.9771871), (1, 0.018160611)])])",0
642,Alexander Mesa,@alexmesa17,2021-12-12T02:12:16.000Z,"Alexander Mesa
@AlexMesa17
·
11 dic.","Respondiendo a 
@Edimejia1979
 @NoticiasRCN
 y 2 más
Demasiado perjucio sin ningun motivo, los daños y perjuicios por trades, compras o ventas programadas quien responde???
Que alguien tome las riendas y por medio de un acto legal en conjunto valorar las perdidas causadas para que respondan por TODO.
2
1
2",,2.0,1,2,[],https://twitter.com/AlexMesa17/status/1469852573641359364,"Respondiendo a  @Edimejia1979 @NoticiasRCN y 2 más Demasiado perjucio sin ningun motivo, los daños y perjuicios por trades, compras o ventas programadas quien responde??? Que alguien tome las riendas y por medio de un acto legal en conjunto valorar las perdidas causadas para que respondan por TODO.   ",[],,0,[],0,"['@edimejia1979', '@noticiasrcn']",2,[],0,[],0,1 star,0.7075726985931396,"['responder', 'edimejia1979_noticiasrcn', 'másdemasiado', 'perjucio', 'ningun', 'motivo', 'daño', 'perjuicio', 'trad', 'compra', 'venta', 'programado', 'respondecar', 'alguien', 'tomar', 'rienda', 'medio', 'acto', 'legal', 'conjunto', 'valorar', 'perdida', 'causado', 'responder', 'todo212']","([(0, 0.079215445), (1, 0.11756273), (2, 0.09244812), (3, 0.7107737)], [(59, [1, 2, 3]), (103, [3]), (304, [1, 3]), (769, [1, 3]), (1458, [0, 3]), (1867, [2, 0, 3, 1]), (1871, [3, 2, 0, 1]), (3223, [3]), (3283, [3, 0]), (3284, [3, 0]), (3285, [3, 0]), (3286, [3]), (3287, [2, 3]), (3288, [3, 0]), (3289, [3]), (3290, [3, 0]), (3291, [3, 0]), (3292, [3, 0]), (3293, [3, 0]), (3294, [3, 0]), (3295, [3, 0]), (3296, [3, 0]), (3297, [0, 3]), (3298, [3])], [(59, [(1, 0.68070143), (2, 0.29268557), (3, 0.024407087)]), (103, [(3, 1.9999427)]), (304, [(1, 0.9819114), (3, 0.015570376)]), (769, [(1, 0.96691084), (3, 0.029757261)]), (1458, [(0, 0.5365059), (3, 0.46066308)]), (1867, [(0, 0.3815402), (1, 0.019519394), (2, 0.4657316), (3, 0.12822063)]), (1871, [(0, 0.01719402), (1, 0.010474692), (2, 0.39503574), (3, 0.56975704)]), (3223, [(3, 0.9990212)]), (3283, [(0, 0.01289973), (3, 0.9704706)]), (3284, [(0, 0.01289973), (3, 0.9704706)]), (3285, [(0, 0.01289973), (3, 0.9704706)]), (3286, [(3, 0.99771535)]), (3287, [(2, 0.941632), (3, 0.04759272)]), (3288, [(0, 0.01289973), (3, 0.9704706)]), (3289, [(3, 0.9917035)]), (3290, [(0, 0.01289973), (3, 0.9704706)]), (3291, [(0, 0.01289973), (3, 0.9704706)]), (3292, [(0, 0.01289973), (3, 0.9704706)]), (3293, [(0, 0.01289973), (3, 0.9704706)]), (3294, [(0, 0.01289973), (3, 0.9704706)]), (3295, [(0, 0.01289973), (3, 0.9704706)]), (3296, [(0, 0.01289973), (3, 0.9704706)]), (3297, [(0, 0.82171607), (3, 0.16670725)]), (3298, [(3, 0.9985378)])])",3
643,Fernando Villa C.,@fernandhovilla,2021-12-12T01:16:21.000Z,"Fernando Villa C.
@fernandhovilla
·
11 dic.","Respondiendo a 
@Edimejia1979
 @NoticiasRCN
 y 2 más
@digitalbuzzfab
  porfa ayúdanos con este caso con tus conocimientos e influencias  para saber que podemos hacer,
2
2",,,2,2,[],https://twitter.com/fernandhovilla/status/1469838498735833090,"Respondiendo a  @Edimejia1979 @NoticiasRCN y 2 más @digitalbuzzfab porfa ayúdanos con este caso con tus conocimientos e influencias  para saber que podemos hacer,  ",[],,0,[],0,"['@edimejia1979', '@noticiasrcn', '@digitalbuzzfab']",3,[],0,[],0,5 stars,0.5209733843803406,"['responder', 'edimejia1979_noticiasrcn', 'digitalbuzzfab', 'porfir', 'ayúdano', 'caso', 'conocimiento', 'influencia', 'saber', 'poder', 'hacer22']","([(0, 0.010078323), (1, 0.17457892), (2, 0.12950304), (3, 0.6858397)], [(45, [1, 2]), (103, [3]), (212, [1]), (690, [2]), (3223, [3]), (3299, [3]), (3300, [3]), (3301, [3]), (3302, [3, 1]), (3303, [3]), (3304, [3])], [(45, [(1, 0.72738934), (2, 0.27139887)]), (103, [(3, 0.9999772)]), (212, [(1, 0.99541885)]), (690, [(2, 0.99925923)]), (3223, [(3, 0.99920326)]), (3299, [(3, 0.9796506)]), (3300, [(3, 0.9796506)]), (3301, [(3, 0.9796506)]), (3302, [(1, 0.012349848), (3, 0.98206633)]), (3303, [(3, 0.99611634)]), (3304, [(3, 0.9796506)])])",3
644,LuisFe,@luisfe52515822,2021-12-12T12:33:09.000Z,"LuisFe
@LuisFe52515822
·
12 dic.","@DaviPlata
 Esta aplicación es un completo fiasco, mantiene constantes fallas y si se recarga un valor a la TV virtual no es posible retirarlo de nuevo, retienen el dinero de los clientes y la línea de atención es PÉSIMA 
@sicsuper
 @Davivienda
1",,1.0,,,[],https://twitter.com/LuisFe52515822/status/1470008823666688000,"@DaviPlata Esta aplicación es un completo fiasco, mantiene constantes fallas y si se recarga un valor a la TV virtual no es posible retirarlo de nuevo, retienen el dinero de los clientes y la línea de atención es PÉSIMA  @sicsuper @Davivienda ",[],,0,[],0,"['@daviplata', '@sicsuper', '@davivienda']",3,[],0,[],0,1 star,0.9595407843589783,"['daviplata', 'aplicación', 'completo', 'fiasco', 'mantener', 'constante', 'falla', 'recargar', 'valor', 'virtual', 'posible', 'retirar', 'nuevo', 'retener', 'dinero', 'cliente', 'línea', 'atención', 'pésimo', 'sicsuper', 'davivienda1']","([(1, 0.73897207), (2, 0.058527134), (3, 0.19706537)], [(21, [2]), (81, [1]), (126, [1]), (129, [1]), (188, [1]), (238, [1]), (248, [1]), (255, [1]), (361, [3]), (377, [1, 2]), (379, [1]), (430, [1]), (453, [1]), (522, [1]), (671, [3]), (1352, [1]), (1412, [1]), (1524, [3]), (2137, [1, 3]), (2184, [3, 1]), (3305, [1, 3])], [(21, [(2, 0.9931325)]), (81, [(1, 0.99989134)]), (126, [(1, 0.9956775)]), (129, [(1, 0.9987415)]), (188, [(1, 0.999786)]), (238, [(1, 0.9998551)]), (248, [(1, 0.9982848)]), (255, [(1, 0.9994229)]), (361, [(3, 0.99029934)]), (377, [(1, 0.9605604), (2, 0.037638936)]), (379, [(1, 0.99904335)]), (430, [(1, 0.9986859)]), (453, [(1, 0.9985953)]), (522, [(1, 0.999598)]), (671, [(3, 0.9914168)]), (1352, [(1, 0.999209)]), (1412, [(1, 0.9961845)]), (1524, [(3, 0.9845272)]), (2137, [(1, 0.9735231), (3, 0.021333804)]), (2184, [(1, 0.09457623), (3, 0.8927073)]), (3305, [(1, 0.7188193), (3, 0.25943312)])])",1
645,Daniel Perez,@danielp78061978,2021-12-12T01:42:26.000Z,"Daniel Perez
@DanielP78061978
·
11 dic.","Respondiendo a 
@Edimejia1979
 @NoticiasRCN
 y 2 más
Sería una estupenda idea, ya que 
@binance
 nos tiene afectados con la forma ruin como se están robando nuestro dinero.
1
1",,,1,1,[],https://twitter.com/DanielP78061978/status/1469845065761792003,"Respondiendo a  @Edimejia1979 @NoticiasRCN y 2 más Sería una estupenda idea, ya que  @binance nos tiene afectados con la forma ruin como se están robando nuestro dinero.  ",[],,0,[],0,"['@edimejia1979', '@noticiasrcn', '@binance']",3,[],0,[],0,1 star,0.6407411098480225,"['responder', 'edimejia1979_noticiasrcn', 'másseer', 'estupendo', 'idea', 'binance', 'tener', 'afectado', 'forma', 'ruin', 'robar', 'dinero11']","([(1, 0.19495022), (2, 0.016992593), (3, 0.7787743)], [(18, [1]), (103, [3]), (104, [1]), (979, [3, 1]), (1719, [3]), (1759, [3]), (3223, [3]), (3306, [3]), (3307, [3]), (3308, [3]), (3309, [3]), (3310, [3])], [(18, [(1, 0.9991018)]), (103, [(3, 0.9999831)]), (104, [(1, 0.9939899)]), (979, [(1, 0.16959596), (3, 0.8301818)]), (1719, [(3, 0.9997792)]), (1759, [(3, 0.9997944)]), (3223, [(3, 0.99939126)]), (3306, [(3, 0.98685205)]), (3307, [(3, 0.98685205)]), (3308, [(3, 0.98685205)]), (3309, [(3, 0.98685205)]), (3310, [(3, 0.98685205)])])",3
646,𝑱𝒂𝒊,@jaimecloudman,2021-12-12T05:29:32.000Z,"𝑱𝒂𝒊
@jaimecloudman
·
12 dic.","Respondiendo a 
@Edimejia1979
 @DiarioBitcoin
 y 2 más
Que fue lo que te paso exactamente, para que te hayan congelado la cuenta
1",,1.0,,,[],https://twitter.com/jaimecloudman/status/1469902218384089090,"Respondiendo a  @Edimejia1979 @DiarioBitcoin y 2 más Que fue lo que te paso exactamente, para que te hayan congelado la cuenta ",[],,0,[],0,"['@edimejia1979', '@diariobitcoin']",2,[],0,[],0,1 star,0.46996060013771057,"['responder', 'edimejia1979', 'diariobitcoin', 'másque', 'pasar', 'exactamente', 'haber', 'congelar', 'cuenta1']","([(0, 0.012209124), (1, 0.3037623), (2, 0.022250906), (3, 0.6617777)], [(41, [1]), (60, [1]), (103, [3]), (1181, [3]), (2838, [1, 3]), (3270, [3]), (3311, [3]), (3312, [3, 1]), (3313, [3])], [(41, [(1, 0.9994514)]), (60, [(1, 0.9986547)]), (103, [(3, 0.9999705)]), (1181, [(3, 0.9984495)]), (2838, [(1, 0.65416795), (3, 0.3311025)]), (3270, [(3, 0.99940187)]), (3311, [(3, 0.9983268)]), (3312, [(1, 0.02029539), (3, 0.9743546)]), (3313, [(3, 0.99553686)])])",3
647,Fernando Villa C.,@fernandhovilla,2021-12-12T01:12:05.000Z,"Fernando Villa C.
@fernandhovilla
·
11 dic.","Respondiendo a 
@Edimejia1979
 @NoticiasRCN
 y 2 más
Increible que empiecen un piloto con davivienda pero será para bloquear más cuentas acá en comombia, las cuentas las congelan sin motivos, sin respuesta alguna y quien nos da solución??? Nuestro dinero congelado sin saber hasta cuando, 2 meses bloqueado y no sabemos q hacer
2
2",,,2,2,[],https://twitter.com/fernandhovilla/status/1469837426822635526,"Respondiendo a  @Edimejia1979 @NoticiasRCN y 2 más Increible que empiecen un piloto con davivienda pero será para bloquear más cuentas acá en comombia, las cuentas las congelan sin motivos, sin respuesta alguna y quien nos da solución??? Nuestro dinero congelado sin saber hasta cuando, 2 meses bloqueado y no sabemos q hacer  ",[],,0,[],0,"['@edimejia1979', '@noticiasrcn']",2,[],0,[],0,1 star,0.8232252597808838,"['responder', 'edimejia1979_noticiasrcn', 'másincreible', 'empezar', 'piloto', 'davivienda', 'bloquear', 'cuenta', 'comombia', 'cuenta', 'congelar', 'motivo', 'respuesta', 'alguno', 'solución', 'dinero', 'congelado', 'saber', 'bloqueado', 'saber', 'hacer22']","([(1, 0.7264286), (2, 0.055244245), (3, 0.21288632)], [(7, [1]), (50, [1]), (103, [3]), (178, [1, 2]), (202, [1]), (212, [1]), (229, [1]), (238, [1]), (288, [1]), (888, [1]), (1181, [3, 1]), (1655, [1]), (2624, [1]), (3223, [3]), (3265, [1, 3]), (3287, [2, 1, 3]), (3302, [3, 1]), (3314, [1, 3]), (3315, [1, 3])], [(7, [(1, 0.9999625)]), (50, [(1, 1.9998367)]), (103, [(3, 0.99976426)]), (178, [(1, 0.92700976), (2, 0.07294833)]), (202, [(1, 0.99937826)]), (212, [(1, 1.9994262)]), (229, [(1, 0.9997795)]), (238, [(1, 0.99984235)]), (288, [(1, 0.9983866)]), (888, [(1, 0.9984818)]), (1181, [(1, 0.010634899), (3, 0.98787135)]), (1655, [(1, 0.9989312)]), (2624, [(1, 0.9942838)]), (3223, [(3, 0.99137694)]), (3265, [(1, 0.9751353), (3, 0.021646451)]), (3287, [(1, 0.07974587), (2, 0.8902372), (3, 0.02652969)]), (3302, [(1, 0.18060063), (3, 0.8089318)]), (3314, [(1, 0.6537728), (3, 0.3235545)]), (3315, [(1, 0.6537728), (3, 0.3235545)])])",1
